permit_number,issue_date,full_address,source_file,latitude,longitude,geocoded_address,geocode_status
BLDC-2024-031844,1/3/2025,"43260 MOSSIMO SQ Unit: 307, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #307, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031846,1/3/2025,"43260 MOSSIMO SQ Unit: 314, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #314, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031847,1/3/2025,"43260 MOSSIMO SQ Unit: 404, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #404, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031849,1/3/2025,"43260 MOSSIMO SQ Unit: 405, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #405, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031850,1/3/2025,"43260 MOSSIMO SQ Unit: 406, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #406, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031851,1/3/2025,"43260 MOSSIMO SQ Unit: 410, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #410, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031852,1/3/2025,"43260 MOSSIMO SQ Unit: 412, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #412, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031853,1/3/2025,"43260 MOSSIMO SQ Unit: 414, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #414, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-031906,1/3/2025,"43260 MOSSIMO SQ Unit: 402, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #402, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-035649,1/3/2025,"20335 CELTIC PARK DR, LEESBURG, VA 20175",permits_2025_01.pdf,39.0559404,-77.5473153,"20335 Celtic Pk Dr, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-042786,1/3/2025,"43260 MOSSIMO SQ Unit: 315, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9219487,-77.50740619999999,"43260 Mossimo Sq #315, Chantilly, VA 20152, USA",SUCCESS
BLDC-2024-059735,1/3/2025,"21001 SYCOLIN RD Unit: 300, ASHBURN, VA 20147",permits_2025_01.pdf,39.0434912,-77.52381679999999,"21001 Sycolin Rd STE 300, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-062062,1/3/2025,"21351 GENTRY DR Unit: 114, STERLING, VA 20166",permits_2025_01.pdf,39.0250347,-77.4061289,"21351 Gentry Dr suite 114, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-045929,1/3/2025,"41312 CANONGATE DR, LEESBURG, VA 20175",permits_2025_01.pdf,39.1268806,-77.60442499999999,"41312 Canongate Dr, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-060221,1/3/2025,"12800 TAYLORS VALLEY LN, LOVETTSVILLE, VA 20180",permits_2025_01.pdf,39.2602974,-77.57089529999999,"12800 Taylors Valley Ln, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2024-060418,1/3/2025,"25412 IRON HARROW CT, ALDIE, VA 20105",permits_2025_01.pdf,38.9147486,-77.58318729999999,"25412 Iron Harrow Ct, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-061206,1/3/2025,"3 CORRIEDALE PL, LOVETTSVILLE, VA 20180",permits_2025_01.pdf,39.278114,-77.64069099999999,"3 Corriedale Pl, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2024-062991,1/3/2025,"42119 PICASSO SQ, ASHBURN, VA 20148",permits_2025_01.pdf,38.979855,-77.545793,"42119 Picasso Sq, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-062994,1/3/2025,"42121 PICASSO SQ, ASHBURN, VA 20148",permits_2025_01.pdf,38.979893,-77.545722,"42121 Picasso Sq, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-063001,1/3/2025,"42123 PICASSO SQ, ASHBURN, VA 20148",permits_2025_01.pdf,38.979923,-77.545653,"42123 Picasso Sq, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-063016,1/3/2025,"42125 PICASSO SQ, ASHBURN, VA 20148",permits_2025_01.pdf,38.979956,-77.545586,"42125 Picasso Sq, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-063024,1/3/2025,"42127 PICASSO SQ, ASHBURN, VA 20148",permits_2025_01.pdf,38.9799447,-77.5454749,"42127 Picasso Sq, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-063032,1/3/2025,"42129 PICASSO SQ, ASHBURN, VA 20148",permits_2025_01.pdf,38.980027,-77.545445,"42129 Picasso Sq, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-063679,1/3/2025,"35076 MCKNIGHT CT, ROUND HILL, VA 20141",permits_2025_01.pdf,39.124547,-77.7913839,"35076 McKnight Ct, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-063873,1/3/2025,"25611 RED CHERRY DR, ALDIE, VA 20105",permits_2025_01.pdf,38.910689,-77.554895,"25611 Red Cherry Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-063875,1/3/2025,"25609 RED CHERRY DR, ALDIE, VA 20105",permits_2025_01.pdf,38.910806,-77.554879,"25609 Red Cherry Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064709,1/3/2025,"129 BELMONT DR SW, LEESBURG, VA 20175",permits_2025_01.pdf,39.11295459999999,-77.5710989,"129 Belmont Dr SW, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-065366,1/3/2025,"23453 SALLY MILL RD, MIDDLEBURG, VA 20117",permits_2025_01.pdf,38.9715525,-77.6887807,"23453 Sally Mill Rd, Middleburg, VA 20117, USA",SUCCESS
BLDR-2024-065423,1/3/2025,"231 MILES HAWK TER, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.1502375,-77.7175651,"231 Miles Hawk Terrace, Purcellville, VA 20132, USA",SUCCESS
BLDR-2025-000040,1/3/2025,"108 ALMEY CT, STERLING, VA 20164",permits_2025_01.pdf,38.9905646,-77.40613859999999,"108 Almey Ct, Sterling, VA 20164, USA",SUCCESS
BLDC-2024-058387,1/7/2025,"23844 BELMONT RIDGE RD, ASHBURN, VA 20148",permits_2025_01.pdf,38.957479,-77.535808,"23844 Belmont Ridge Rd, Ashburn, VA 20148, USA",SUCCESS
BLDC-2024-061041,1/7/2025,"44074 MERCURE CIR, STERLING, VA 20166",permits_2025_01.pdf,38.9813234,-77.4805069,"44074 Mercure Cir, Sterling, VA 20166, USA",SUCCESS
BLDR-2024-039070,1/7/2025,"44049 ABERDEEN TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0504684,-77.4783272,"44049 Aberdeen Terrace, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-058459,1/7/2025,"18294 PTOLEMY LN, LEESBURG, VA 20176",permits_2025_01.pdf,39.1099626,-77.52218100000002,"18294 Ptolemy Ln, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060135,1/7/2025,"208 CHIANTI TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0971566,-77.5398907,"208 Chianti Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-060143,1/7/2025,"212 CHIANTI TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0970674,-77.539973,"212 Chianti Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-060147,1/7/2025,"214 CHIANTI TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0970164,-77.54002,"214 Chianti Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-060149,1/7/2025,"42861 CATTAIL CREEK DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.1077904,-77.5182827,"42861 Cattail Crk Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060249,1/7/2025,"15570 SECOND ST, WATERFORD, VA 20197",permits_2025_01.pdf,39.1855483,-77.6123535,"15570 2nd St, Waterford, VA 20197, USA",SUCCESS
BLDR-2024-060419,1/7/2025,"18400 SUGAR SNAP CIR, LEESBURG, VA 20176",permits_2025_01.pdf,39.1078353,-77.51884520000002,"18400 Sugar Snap Cir, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060460,1/7/2025,"42811 CATTAIL CREEK DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.1089352,-77.5195693,"42811 Cattail Crk Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060611,1/7/2025,"18389 SUGAR SNAP CIR, LEESBURG, VA 20176",permits_2025_01.pdf,39.1078265,-77.5198154,"18389 Sugar Snap Cir, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-060612,1/7/2025,"18401 SUGAR SNAP CIR, LEESBURG, VA 20176",permits_2025_01.pdf,39.1074275,-77.5190003,"18401 Sugar Snap Cir, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-062223,1/7/2025,"43854 KITTIWAKE DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.0828521,-77.4842682,"43854 Kittiwake Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-063227,1/7/2025,"20730 CITATION DR, ASHBURN, VA 20147",permits_2025_01.pdf,39.042049,-77.51628149999999,"20730 Citation Dr, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-063602,1/7/2025,"22558 FOREST RUN DR, ASHBURN, VA 20148",permits_2025_01.pdf,38.9914128,-77.5212794,"22558 Forest Run Dr, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-064953,1/7/2025,"37782 BUTTONS WAY, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.186506,-77.696187,"37782 Buttons Wy, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-065009,1/7/2025,"12274 HARPERS FERRY RD, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.276461,-77.7245015,"12274 Harpers Ferry Rd, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-065578,1/7/2025,"505 BRINDLEY PL SW, LEESBURG, VA 20175",permits_2025_01.pdf,39.0923603,-77.5943142,"505 Brindley Pl SW, Leesburg, VA 20175, USA",SUCCESS
BLDR-2025-000079,1/7/2025,"43414 LONGVIEW DR, ASHBURN, VA 20147",permits_2025_01.pdf,39.04833170000001,-77.4997285,"43414 Longview Dr, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-050430,1/8/2025,"45219 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408386,-77.4373887,"45219 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050447,1/8/2025,"45219 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408386,-77.4373887,"45219 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050454,1/8/2025,"45229 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408401,-77.4371771,"45229 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050455,1/8/2025,"45231 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408369,-77.4371365,"45231 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050456,1/8/2025,"45235 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408356,-77.43705109999999,"45235 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050457,1/8/2025,"45239 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408364,-77.4369689,"45239 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050458,1/8/2025,"45245 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408345,-77.436842,"45245 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050459,1/8/2025,"45223 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408406,-77.43730479999999,"45223 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050641,1/8/2025,"45221 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408406,-77.437348,"45221 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050646,1/8/2025,"45227 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408407,-77.4372169,"45227 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050647,1/8/2025,"45233 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408363,-77.43709249999999,"45233 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050648,1/8/2025,"45237 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.040835,-77.4370071,"45237 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050649,1/8/2025,"45241 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408344,-77.4369241,"45241 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050650,1/8/2025,"45243 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408325,-77.43688019999999,"45243 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050651,1/8/2025,"45225 TEMPLE BAR DR, STERLING, VA 20166",permits_2025_01.pdf,39.0408413,-77.4372592,"45225 Temple Bar Dr, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-054029,1/8/2025,"45805 WOODLAND RD, STERLING, VA 20166",permits_2025_01.pdf,39.0176094,-77.4169418,"45805 Woodland Rd, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-061346,1/8/2025,"1002 SYCOLIN RD SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.1031164,-77.552255,"Sycolin Rd SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064450,1/8/2025,"101 S KING ST, LEESBURG, VA 20175",permits_2025_01.pdf,39.1141702,-77.5652613,"101 S King St, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-047366,1/8/2025,"40415 THOMAS MILL RD, LEESBURG, VA 20175",permits_2025_01.pdf,39.1131929,-77.603718,"40415 Thomas Mill Rd, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-058429,1/8/2025,"42114 BARRYMOORE PL, CHANTILLY, VA 20152",permits_2025_01.pdf,38.8790781,-77.546274,"42114 Barrymoore Pl, Chantilly, VA 20152, USA",OUT_OF_BOUNDS
BLDR-2024-059639,1/8/2025,"25170 MINERAL SPRINGS CIR, ALDIE, VA 20105",permits_2025_01.pdf,38.9260071,-77.5481267,"25170 Mineral Springs Cir, Stone Ridge, VA 20105, USA",SUCCESS
BLDR-2024-060251,1/8/2025,"38814 OLD STAGE PL, WATERFORD, VA 20197",permits_2025_01.pdf,39.178427,-77.66047100000002,"38814 Old Stage Pl, Waterford, VA 20197, USA",SUCCESS
BLDR-2024-061306,1/8/2025,"23134 EXPEDITION DR, ASHBURN, VA 20148",permits_2025_01.pdf,38.9759309,-77.5688369,"23134 Expedition Dr, Ashburn, VA 20148, USA",SUCCESS
BLDR-2024-061454,1/8/2025,"43858 CAMELLIA ST, ASHBURN, VA 20147",permits_2025_01.pdf,39.058377,-77.483099,"43858 Camellia St, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-061586,1/8/2025,"23031 WELBOURNE WALK CT, ASHBURN, VA 20148",permits_2025_01.pdf,38.982161,-77.565457,"23031 Welbourne Walk Ct, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-062599,1/8/2025,"42607 WINDFLOWER DR, ASHBURN, VA 20148",permits_2025_01.pdf,38.9681301,-77.5286291,"42607 Windflower Drive, Brambleton, VA 20148, USA",SUCCESS
BLDR-2024-062750,1/8/2025,"20900 NERINE CT, STERLING, VA 20165",permits_2025_01.pdf,39.0371524,-77.3923186,"20900 Nerine Ct, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-063554,1/8/2025,"40940 FOXTAIL FIELDS DR, ALDIE, VA 20105",permits_2025_01.pdf,38.942714,-77.59012899999999,"40940 Foxtail Fields Dr, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064197,1/8/2025,"35509 HUDSON ST, ROUND HILL, VA 20141",permits_2025_01.pdf,39.1438636,-77.77645369999999,"35509 Hudson St, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-064510,1/8/2025,"23518 LOVAGE CT, ALDIE, VA 20105",permits_2025_01.pdf,38.9666586,-77.59343150000001,"23518 Lovage Ct, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064921,1/8/2025,"21056 CORNERPOST SQ, ASHBURN, VA 20147",permits_2025_01.pdf,39.0339257,-77.5032457,"21056 Cornerpost Square, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-064964,1/8/2025,"20492 TAPPAHANNOCK PL, STERLING, VA 20165",permits_2025_01.pdf,39.047999,-77.34721139999999,"20492 Tappahannock Pl, Sterling, VA 20165, USA",SUCCESS
BLDR-2024-065010,1/8/2025,"25251 JUSTICE DR, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9192589,-77.5382154,"25251 Justice Dr, South Riding, VA 20152, USA",SUCCESS
BLDR-2024-065360,1/8/2025,"23453 SALLY MILL RD, MIDDLEBURG, VA 20117",permits_2025_01.pdf,38.9715525,-77.6887807,"23453 Sally Mill Rd, Middleburg, VA 20117, USA",SUCCESS
BLDR-2024-065398,1/8/2025,"44050 CHELTENHAM CIR, ASHBURN, VA 20147",permits_2025_01.pdf,39.0304934,-77.4785476,"44050 Cheltenham Cir, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-065522,1/8/2025,"1200 ATHENA DR SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0894718,-77.57884469999999,"1200 Athena Dr SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-065584,1/8/2025,"37292 FRANKLINS FORD PL, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.1185105,-77.7135783,"37292 Franklins Ford Pl, Purcellville, VA 20132, USA",SUCCESS
BLDR-2025-000096,1/8/2025,"22157 PENELOPE HEIGHTS TER, ASHBURN, VA 20148",permits_2025_01.pdf,39.0020468,-77.4993179,"22157 Penelope Heights Terrace, Ashburn, VA 20148, USA",SUCCESS
BLDR-2025-000104,1/8/2025,"19264 RUNNING SPRING CT, LEESBURG, VA 20175",permits_2025_01.pdf,39.0834037,-77.5135481,"19264 Running Spring Ct, Leesburg, VA 20175, USA",SUCCESS
BLDR-2025-000116,1/8/2025,"42935 RUNNING CREEK SQ, LEESBURG, VA 20175",permits_2025_01.pdf,39.0818266,-77.5143989,"42935 Running Creek Square, Leesburg, VA 20175, USA",SUCCESS
BLDR-2025-000181,1/8/2025,"47672 LOWELAND TER, STERLING, VA 20165",permits_2025_01.pdf,39.0441869,-77.3493173,"47672 Loweland Terrace, Sterling, VA 20165, USA",SUCCESS
BLDC-2024-059138,1/9/2025,"20865 MURRY FALLS TER, ASHBURN, VA 20147",permits_2025_01.pdf,39.0399754,-77.5241317,"20865 Murry Fls Ter, Ashburn, VA 20147, USA",SUCCESS
BLDR-2024-049737,1/9/2025,"13449 ARCADIAN DR, LEESBURG, VA 20176",permits_2025_01.pdf,39.2449185,-77.5071569,"13449 Arcadian Dr, Leesburg, VA 20176, USA",SUCCESS
BLDR-2024-053839,1/9/2025,"34394 HOLLOW OAK RD, BLUEMONT, VA 20135",permits_2025_01.pdf,39.0919979,-77.81562799999999,"34394 Hollow Oak Rd, Bluemont, VA 20135, USA",SUCCESS
BLDR-2024-058929,1/9/2025,"25704 HOPEFIELD PL, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9070545,-77.5038606,"25704 Hopefield Pl, South Riding, VA 20152, USA",SUCCESS
BLDR-2024-061441,1/9/2025,"908 QUEENSCLIFF CT, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.130537,-77.6961197,"908 Queenscliff Ct, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-062558,1/9/2025,"120 E WILLIE PALMER WAY, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.129312,-77.71168329999999,"120 E Willie Palmer Way, Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-064652,1/9/2025,"40902 RICHLAND MEADOW PL, ALDIE, VA 20105",permits_2025_01.pdf,38.96738000000001,-77.588911,"40902 Richland Mdw Pl, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064669,1/9/2025,"40907 RICHLAND MEADOW PL, ALDIE, VA 20105",permits_2025_01.pdf,38.9673749,-77.58961699999999,"40907 Richland Mdw Pl, Aldie, VA 20105, USA",SUCCESS
BLDR-2024-064715,1/9/2025,"34358 BLOOMFIELD RD, BLUEMONT, VA 20135",permits_2025_01.pdf,39.0488445,-77.81886589999999,"34358 Bloomfield Rd, Bluemont, VA 20135, USA",SUCCESS
BLDR-2024-065284,1/9/2025,"39072 PIGGOTT BOTTOM RD, HAMILTON, VA 20158",permits_2025_01.pdf,39.151107,-77.64869999999999,"39072 Piggott Bottom Rd, Hamilton, VA 20158, USA",SUCCESS
BLDR-2025-000192,1/9/2025,"109 CHERRY TREE CT, STERLING, VA 20164",permits_2025_01.pdf,39.0080455,-77.38826809999999,"109 Cherry Tree Ct, Sterling, VA 20164, USA",SUCCESS
BLDR-2025-000358,1/9/2025,"25265 DOOLITTLE LN, CHANTILLY, VA 20152",permits_2025_01.pdf,38.9188279,-77.5376601,"25265 Doolittle Ln, Chantilly, VA 20152, USA",SUCCESS
BLDR-2025-000455,1/9/2025,"41999 ZIRCON DR, ALDIE, VA 20105",permits_2025_01.pdf,38.9262948,-77.5504747,"41999 Zircon Dr, Stone Ridge, VA 20105, USA",SUCCESS
BLDC-2024-060464,1/10/2025,"43072 GOOSE GLEN LN, ASHBURN, VA 20147",permits_2025_01.pdf,39.0755089,-77.51062399999999,"43072 Goose Glen Ln, Ashburn, VA 20147, USA",SUCCESS
BLDC-2024-062843,1/10/2025,"22445 POWERS CT, STERLING, VA 20166",permits_2025_01.pdf,38.9951127,-77.4426387,"22445 Powers Ct, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-064082,1/10/2025,"1023 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0968732,-77.5397327,"1023 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064093,1/10/2025,"1001 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0971679,-77.53946680000001,"1001 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064108,1/10/2025,"1003 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0971422,-77.5394912,"1003 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064165,1/10/2025,"1007 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0970917,-77.5395411,"1007 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064172,1/10/2025,"1005 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0971165,-77.5395156,"1005 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDC-2024-064180,1/10/2025,"1011 INFERNO TER SE, LEESBURG, VA 20175",permits_2025_01.pdf,39.0970403,-77.5395898,"1011 Inferno Ter SE, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-042255,1/10/2025,"40415 MANBAR LN, LEESBURG, VA 20175",permits_2025_01.pdf,38.9731871,-77.6056662,"40415 Manbar Ln, Leesburg, VA 20175, USA",SUCCESS
BLDR-2024-058511,1/10/2025,"303 E GORDON ST, STERLING, VA 20164",permits_2025_01.pdf,39.0139408,-77.38887840000001,"303 E Gordon St, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-062075,1/10/2025,"18384 TURNBERRY DR, ROUND HILL, VA 20141",permits_2025_01.pdf,39.12432099999999,-77.79521799999999,"18384 Turnberry Dr, Round Hill, VA 20141, USA",SUCCESS
BLDR-2024-062398,1/10/2025,"12 BARNSWALLOW CT, STERLING, VA 20164",permits_2025_01.pdf,39.0263615,-77.382707,"12 Barnswallow Ct, Sterling, VA 20164, USA",SUCCESS
BLDR-2024-064627,1/10/2025,"516 S NURSERY AVE, PURCELLVILLE, VA 20132",permits_2025_01.pdf,39.1307293,-77.72081759999999,"516 S. Nursery Ave., Purcellville, VA 20132, USA",SUCCESS
BLDR-2024-064830,1/10/2025,"40320 LOVETTSVILLE RD, LOVETTSVILLE, VA 20180",permits_2025_01.pdf,39.2721421,-77.6049441,"40320 Lovettsville Rd, Lovettsville, VA 20180, USA",SUCCESS
BLDR-2025-000372,1/10/2025,"42471 FAWN MEADOW PL, CHANTILLY, VA 20152",permits_2025_01.pdf,38.8776802,-77.53305929999999,"42471 Fawn Meadow Pl, Chantilly, VA 20152, USA",OUT_OF_BOUNDS
BLDR-2025-001011,1/10/2025,"43377 TIDES INN WAY, LEESBURG, VA 20176",permits_2025_01.pdf,39.1080482,-77.4988783,"43377 Tides Inn Way, Leesburg, VA 20176, USA",SUCCESS
BLDC-2024-060437,1/12/2025,"540 FORT EVANS RD NE, LEESBURG, VA 20176",permits_2025_01.pdf,39.1064832,-77.5269077,"540 Fort Evans Rd NE, Leesburg, VA 20176, USA",SUCCESS
BLDC-2024-050811,1/13/2025,"20814 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0403517,-77.4365531,"20814 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050816,1/13/2025,"20814 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0403517,-77.4365531,"20814 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050818,1/13/2025,"20828 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0401252,-77.436551,"20828 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050819,1/13/2025,"20824 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0401899,-77.4365471,"20824 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050820,1/13/2025,"20820 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0402546,-77.4365455,"20820 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050821,1/13/2025,"20832 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0400554,-77.436556,"20832 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050838,1/13/2025,"20830 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0400886,-77.43655629999999,"20830 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050839,1/13/2025,"20822 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.04022399999999,-77.4365463,"20822 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
BLDC-2024-050840,1/13/2025,"20818 CLOONGEE TER, STERLING, VA 20166",permits_2025_01.pdf,39.0402877,-77.4365414,"20818 Cloongee Ter, Sterling, VA 20166, USA",SUCCESS
