#RPT_NAME,LONG_SCHOOL_YEAR,DETAIL_LVL_DESC,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,GRADES_SERVED_DESC,ENROLL_PCT_ASIAN,ENROLL_PCT_NATIVE,ENROLL_PCT_BLACK,ENROLL_PCT_HISPANIC,ENROLL_PCT_MULTIRACIAL,ENROLL_PCT_WHITE,ENROLL_PCT_MIGRANT,ENROLL_PCT_ED,ENROLL_PCT_SWD,ENROLL_PCT_LEP,ENROLL_COUNT_REMEDIAL_GR_6_8,ENROLL_PCT_REMEDIAL_GR_6_8,ENROLL_COUNT_EIP_K_5,ENROLL_PERCENT_EIP_K_5,ENROLL_COUNT_REMEDIAL_GR_9_12,ENROLL_PCT_REMEDIAL_GR_9_12,ENROLL_COUNT_SPECIAL_ED_K12,ENROLL_PCT_SPECIAL_ED_K12,ENROLL_COUNT_ESOL,ENROLL_PCT_ESOL,ENROLL_COUNT_SPECIAL_ED_PK,ENROLL_PCT_SPECIAL_ED_PK,ENROLL_COUNT_VOCATION_9_12,ENROLL_PCT_VOCATION_9_12,ENROLL_COUNT_ALT_PROGRAMS,ENROLL_PCT_ALT_PROGRAMS,ENROLL_COUNT_GIFTED,ENROLL_PCT_GIFTED,ENROLL_PCT_MALE,ENROLL_PCT_FEMALE
"Enrollment_by_Subgroup_Metrics","2023-24","District","679","Jasper County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","17","10","5","67","TFS","69","12.3","4","155","24.4","286","25.5","106","14.1","309","12.3","65","2.6","16","12.9","510","67.6","TFS","TFS","295","11.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","680","Jeff Davis County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","15","23","4","57","2","74","11.9","14","108","15.8","326","23.9","273","32.3","344","11.9","249","8.6","34","18.4","427","50.5","107","4","73","2.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","681","Jefferson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","69","8","2","21","TFS","89","13","3","261","58.5","422","50.2","17","2.7","250","13","48","2.5","TFS","TFS","400","63.3","71","4","76","4","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","682","Jenkins County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","49","9","4","38","TFS","90","13.8","4","89","36.2","262","52.2","48","14.6","148","13.8","26","2.4","TFS","TFS","219","66.8","11","1.1","94","8.7","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","District","683","Johnson County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","40","4","4","51","TFS","83","13.7","1","79","33.5","139","29.9","80","27.4","136","13.7","TFS","TFS","TFS","TFS","239","81.8","19","2.1","64","6.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","684","Jones County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","26","3","4","66","TFS","61","17.7","1","209","18","430","21.4","235","15.1","836","17.7","TFS","TFS","21","7.8","1217","78","TFS","TFS","533","11.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","685","Lamar County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","32","5","6","57","TFS","77","10.8","2","165","25.2","419","32.8","114","13.8","299","10.8","38","1.4","11","7.7","512","62","46","1.8","215","7.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","686","Lanier County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","27","9","5","57","3","73","14.7","3","77","20.6","154","20.6","41","8.7","234","14.7","29","1.8","14","15.6","334","70.6","21","1.4","84","5.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","687","Laurens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","30","6","3","59","1","66","12.9","3","62","4.2","401","14.9","84","4.5","781","12.9","121","2","28","8.5","1116","59.2","101","1.8","572","9.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","688","Lee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","28","5","5","59","TFS","59","12.3","3","421","29.4","806","31.7","237","12.5","719","12.3","60","1","30","11.1","1458","77.2","90","1.7","509","8.7","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","District","689","Liberty County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","53","14","11","20","TFS","76","14.8","2","159","6.8","872","17.8","TFS","TFS","1523","14.8","153","1.5","64","14.9","2161","70.8","150","1.6","937","9.1","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","690","Lincoln County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","31","2","3","64","TFS","68","15.8","1","68","24.7","145","27.3","71","19","186","15.8","TFS","TFS","TFS","TFS","159","42.5","13","1.2","117","9.9","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","691","Long County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","27","19","10","43","3","73","13.2","5","59","6","351","17","42","3.3","574","13.2","139","3.2","25","10.6","841","65.3","51","1.3","120","2.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","692","Lowndes County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","24","13","6","56","TFS","57","15.9","4","414","17.4","747","16.1","878","27.4","1625","15.9","225","2.2","48","13.8","1857","57.9","264","2.8","1332","13","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","693","Lumpkin County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","1","9","3","86","TFS","58","15","3","134","15","436","25.3","31","2.7","568","15","55","1.5","26","100","710","61","14",".4","373","9.9","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","694","Macon County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","77","13","2","7","4","94","11.7","9","50","20.8","126","26.9","15","4.6","121","11.7","71","6.9","14","20.9","244","75.3","17","1.8",,,"49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","District","695","Madison County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","11","14","5","66","1","66","17.7","8","234","20.2","788","34.4","166","11.2","873","17.7","247","5","36","19","1095","73.6","45","1","468","9.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","696","Marion County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","30","14","3","52","TFS","81","12.5","6","200","65.8","100","18.8","TFS","TFS","153","12.5","49","4","TFS","TFS","203","51.9","27","2.3","45","3.7","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","District","697","McDuffie County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","59","5","5","31","TFS","85","17.6","2","221","30.8","642","48.1","205","20.9","534","17.6","48","1.6","19","13.6","729","74.2","121","4.3","226","7.4","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","698","McIntosh County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","39","3","8","50","TFS","79","15.8","TFS","91","33.6","154","25.4","68","17.9","198","15.8","TFS","TFS","11","16.2","195","51.3","39","3.2","78","6.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","699","Meriwether County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","56","5","7","32","TFS","91","17.8","2","43","8.9","304","30.6","15","2.3","377","17.8","25","1.2","TFS","TFS","351","54.3","27","1.3","124","5.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","700","Miller County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","44","4","3","48","TFS","80","13.3","2","37","21.8","50","15.4","35","14.4","98","13.3","TFS","TFS","TFS","TFS","184","75.7","TFS","TFS","32","4.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","701","Mitchell County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","83","7","1","9","2","98","11.2","4","170","64.6","257","44.9","152","41.8","134","11.2","36","3","TFS","TFS","209","57.4","TFS","TFS","TFS","TFS","54","46"
"Enrollment_by_Subgroup_Metrics","2023-24","District","702","Monroe County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","23","4","4","68","TFS","56","14.2","1","51","4.9","610","30","16","1.2","619","14.2","38",".9","36","17.3","774","60","74","1.8","658","15.1","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","703","Montgomery County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","29","15","7","48","6","86","13.6","6","47","24.6","137","35.7","44","15.7","116","13.6","24","2.8","TFS","TFS","193","68.7","TFS","TFS","88","10.3","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","704","Morgan County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","21","8","4","66","TFS","53","12.1","3","11","1.4","276","18","64","6","410","12.1","75","2.2","35","32.7","721","67.7","56","1.8","290","8.6","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","705","Murray County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","1","27","2","70","1","77","13","14","661","45.6","920","32.2","209","9.6","846","13","647","10","49","17.3","1692","77.7","TFS","TFS","604","9.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","706","Muscogee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","3","TFS","57","13","7","19","TFS","76","15.4","6","624","9.4","1812","13.9","415","4.7","4395","15.4","1205","4.2","147","12.2","5496","62","23",".1","2478","8.7","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","707","Newton County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","62","11","5","21","TFS","77","13.7","5","1318","32.9","1989","25","TFS","TFS","2484","13.7","691","3.8","162","22.6","3802","61.2","TFS","TFS","2179","12","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","708","Oconee County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","6","TFS","3","7","4","79","TFS","20","12","5","145","7.4","638","17.2","288","10.3","1011","12","254","3","75","87.2","1188","42.5","25",".3","1989","23.5","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","709","Oglethorpe County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","16","13","6","62","TFS","69","13.5","8","94","17.2","364","35.8","104","15.3","303","13.5","102","4.5","19","32.8","539","79.4","19",".9","283","12.6","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","District","710","Paulding County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","31","13","6","48","TFS","54","15","5","1576","21","3802","27.8","685","6.5","4756","15","1024","3.2","240","100","5938","56.5","241",".8","3917","12.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","711","Peach County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","51","16","5","28","1","76","12.5","7","301","31.9","429","24.1","273","22.8","492","12.5","184","4.7","25","25.8","677","56.6","65","1.8","293","7.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","712","Pickens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","1","7","2","89","TFS","62","16.5","2","129","14.2","280","15.9","48","3.8","649","16.5","63","1.6","21","27.6","731","57.5","11",".3","554","14.1","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","713","Pierce County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","8","10","5","76","1","64","15.5","5","140","17.2","279","17.3","198","18.6","540","15.5","127","3.6","24","14.5","608","57.1","51","1.6","259","7.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","714","Pike County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","6","3","3","88","TFS","46","10.6","1","TFS","TFS","156","10.6","41","3.6","365","10.6","19",".6","TFS","TFS","458","40.1","32","1","353","10.3","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","715","Polk County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","13","26","6","54","TFS","76","14.4","13","331","19.6","1265","37.7","232","9.2","1090","14.4","681","9","26","8","2088","82.9","110","1.6","603","8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","716","Pulaski County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","39","8","4","47","1","80","13.3","3","184","65.5","248","45","175","41.7","167","13.3","TFS","TFS","TFS","TFS","294","70","TFS","TFS","68","5.4","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","717","Putnam County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","35","17","4","43","TFS","78","13.8","10","31","4.9","422","34.2","48","5.1","389","13.8","192","6.8","18","10","543","57.3","70","2.7","234","8.3","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","718","Quitman County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","75","1","3","20","TFS","93","23.6","TFS","27","55.1","67","51.1","47","38.8","71","23.6","TFS","TFS","TFS","TFS","60","49.6","TFS","TFS",,,"49","51"
"Enrollment_by_Subgroup_Metrics","2023-24","District","719","Rabun County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","1","1","17","3","78","1","71","14.9","10","81","15.6","223","22.3","83","12.5","326","14.9","123","5.6","27","20.5","464","70.1","42","2.1","171","7.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","720","Randolph County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","96","TFS","1","2","TFS","95","12.1","TFS","71","49.3","90","36.6","52","21.9","76","12.1","TFS","TFS","TFS","TFS","147","62","TFS","TFS",,,"53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","District","721","Richmond County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","76","7","4","12","TFS","82","13.8","3","1787","27.9","6206","47.5","742","8.7","3877","13.8","595","2.1","190","14.1","5036","58.7","TFS","TFS","1836","6.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","722","Rockdale County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","68","19","5","7","TFS","81","12.7","8","647","18.1","2366","38.6","195","3.7","1899","12.7","805","5.4","97","22.2","3249","61.9","248","1.8","1610","10.8","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","723","Schley County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","14","7","3","75","TFS","59","12.3","1","TFS","TFS","108","21.9","TFS","TFS","143","12.3","TFS","TFS","TFS","TFS","236","60.7","TFS","TFS","85","7.3","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","724","Screven County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","49","4","4","43","TFS","87","14.3","1","148","29.9","132","14.5","95","15.9","287","14.3","TFS","TFS","11","12.8","518","86.6","37","2","125","6.2","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","725","Seminole County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","41","4","5","50","TFS","78","13.1","1","97","33","195","34","57","14.1","166","13.1","10",".8","TFS","TFS","242","59.9","TFS","TFS","70","5.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","726","Griffin-Spalding County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","53","12","6","28","TFS","85","14.6","6","844","42.1","1188","28.5","TFS","TFS","1293","14.6","345","3.9","80","16.4","1452","53.4","159","1.9","594","6.7","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","727","Stephens County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","12","6","9","71","TFS","72","17","3","172","20.4","393","22.6","111","9.8","632","17","83","2.2","19","12.8","794","70.3","58","1.7","331","8.9","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","728","Stewart County","ALL","All Column Values","KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","1","93","TFS","2","3","TFS","96","14.5","TFS","31","32.3","44","31.9","17","15.3","50","14.5","TFS","TFS","TFS","TFS","105","94.6","TFS","TFS","TFS","TFS","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","729","Sumter County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","77","14","2","6","2","100","13.2","10","370","45.6","595","37.9","20","1.9","451","13.2","274","8","44","19.9","774","74.7","204","6.4","122","3.6","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","730","Talbot County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","85","TFS","1","14","TFS","100","15.5","TFS","42","40.4","27","18","19","16.7","57","15.5","TFS","TFS","TFS","TFS","79","69.3","TFS","TFS",,,"55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","District","731","Taliaferro County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","71","15","2","12","TFS","100","19.2","3","TFS","TFS","30","39.5","TFS","TFS","34","19.2","TFS","TFS","TFS","TFS","26","49.1","TFS","TFS","TFS","TFS","48","52"
"Enrollment_by_Subgroup_Metrics","2023-24","District","732","Tattnall County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","23","22","5","50","4","77","15.2","9","194","23.5","344","22.7","80","7.5","520","15.2","205","6","23","12","767","71.9","117","3.7","163","4.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","733","Taylor County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","42","3","4","51","TFS","88","15.9","TFS","72","28.3","167","33.2","23","6.2","179","15.9","TFS","TFS","TFS","TFS","253","68.2","14","1.4","55","4.9","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","734","Telfair County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","39","9","5","47","1","88","11.3","5","64","18.3","259","35.6","67","16.8","167","11.3","TFS","TFS","TFS","TFS","179","44.9","25","1.8","106","7.2","50","50"
"Enrollment_by_Subgroup_Metrics","2023-24","District","735","Terrell County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","91","4","1","4","TFS","100","13.4","1","105","45.5","222","53.8","86","30.8","124","13.4","TFS","TFS","TFS","TFS","273","97.8","TFS","TFS","63","6.8","52","48"
"Enrollment_by_Subgroup_Metrics","2023-24","District","736","Thomas County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","34","7","4","54","1","63","20.1","3","640","49.6","725","31","665","36.6","1093","20.1","83","1.5","53","15","1383","76.1","206","4.1","466","8.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","737","Tift County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","37","20","4","38","2","84","11.4","10","613","36.8","1060","32.1","104","4.6","825","11.4","493","6.8","60","15.2","1463","64.6","189","2.8","976","13.5","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","738","Toombs County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","17","26","5","51","5","84","17.9","12","145","21.6","266","20","21","2.4","519","17.9","176","6.1","36","19.9","613","68.6","47","1.7","179","6.2","53","47"
"Enrollment_by_Subgroup_Metrics","2023-24","District","739","Towns County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","1","6","2","90","TFS","62","15.9","2","TFS","TFS","98","22.2","TFS","TFS","151","15.9","13","1.4","TFS","TFS","209","72.6","TFS","TFS","35","3.7","55","45"
"Enrollment_by_Subgroup_Metrics","2023-24","District","740","Treutlen County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","TFS","TFS","37","4","5","54","TFS","89","18.1","1","53","21.9","133","31.5","12","4.6","167","18.1","TFS","TFS","TFS","TFS","188","72","14","1.6","109","11.8","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","741","Troup County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","2","TFS","43","10","5","39","TFS","79","12.2","6","1379","50.5","2238","41.9","247","6.8","1433","12.2","567","4.8","55","9.9","2097","57.4","TFS","TFS","1316","11.2","51","49"
"Enrollment_by_Subgroup_Metrics","2023-24","District","742","Turner County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12","1","TFS","68","4","3","24","TFS","96","14.9","3","50","22","107","21.4","112","32.7","159","14.9","13","1.2","TFS","TFS","241","70.5","TFS","TFS","88","8.2","53","47"
